ID	logFC	logCPM	F	PValue	FDR
uc056zgv.1|AK054245	-4.69737164994361	5.25017531424948	489.923417113016	8.61281805477804e-17	1.25263351270285e-14
uc007afh.1|Lypla1	-2.24519483139747	7.79012230882064	489.79823476746	8.63661820358772e-17	1.25263351270285e-14
uc007qet.2|Tmem14c	-2.35955580714266	7.68683208917001	484.395117909049	9.73537552027635e-17	1.39456249582428e-14
uc007hyj.2|Ogdh	-2.61598521733205	11.0576133962981	477.448197903572	1.13774294361674e-16	1.60990626521769e-14
uc007jtn.1|Dvl2	-2.46545698819239	10.5613250045273	476.527901758005	1.1616685101605e-16	1.6239565931798e-14
uc008beh.1|Atp6v0e	-2.48272130200129	7.21446961478972	474.875890058641	1.20600277438298e-16	1.66586311799592e-14
uc009jms.1|Uqcrc2	-3.33107851169329	9.14761937865241	474.127818637125	1.22668146992913e-16	1.67449236418679e-14
uc007ldm.1|Mrpl10	-2.03798591177194	6.95932799990143	472.662564865911	1.26831248774708e-16	1.71118951108481e-14
uc007nui.1|Timm9	-2.33435818449179	5.61961711231627	470.853457903094	1.32184815104025e-16	1.76292001109426e-14
uc007jfv.2|Atpaf2	-1.98533969848729	7.82895866958723	468.560645734511	1.39326150654039e-16	1.83704696140774e-14
uc009oki.2|Pde4a	-2.98610076071227	6.66850655024582	467.601976304163	1.42435690686791e-16	1.85694530229082e-14
uc008bck.1|Fam195a	-2.94613192523381	6.85277865105019	464.531129221549	1.52915898519797e-16	1.97142574502801e-14
uc007boh.2|Stk16	-1.63928377033957	6.6465095972942	461.935535751328	1.62430211816953e-16	2.07107444803529e-14
uc033iur.1|Phb2	-1.96119503935301	7.87858944884354	460.885822986917	1.664594142883e-16	2.0993788956382e-14
uc009ost.2|Foxred1	-2.16623749477619	7.44892400429171	460.13144154329	1.6942218429169e-16	2.11376946702848e-14
uc008ryf.2|Asph	1.85311650952773	8.08096349339906	457.13344604873	1.8177687796488e-16	2.22206311975425e-14
uc009rbf.1|Paqr9	-3.06814799273934	7.60652052477453	457.09716874562	1.81932255775794e-16	2.22206311975425e-14
uc007wxp.1|Aco2	-3.15989874943422	11.1238215326412	450.47846402023	2.12855308121007e-16	2.57266681263338e-14
uc009npn.1|Mlycd	-2.40664508317179	8.01341282030826	449.228457827946	2.19314429782693e-16	2.61140593824981e-14
uc008zdo.1|Coq5	-1.8662504151627	7.4851493715344	448.991691865911	2.20561735713592e-16	2.61140593824981e-14
uc007ofu.2|Isca2	-2.32584478296392	6.58472292432501	447.187661584633	2.30323068540537e-16	2.69943289320793e-14
uc009pka.2|Dlat	-2.68076360072112	9.23414443868891	442.765883308598	2.56296675079652e-16	2.9738103209492e-14
uc007tvu.1|Oxa1l	-2.41124411229726	6.56466319457938	440.172011215646	2.7300535036576e-16	3.1363179012811e-14
uc009ayk.2|Tmem106b	-2.24390343034431	8.88625971751014	437.082566442849	2.94470242091216e-16	3.34974335194547e-14
uc007zqu.2|Gbe1	-2.70257659073686	8.19452980747324	436.532700510337	2.98479793386662e-16	3.36238936181111e-14
uc008reg.1|Abcd3	-2.92142679180047	8.96512369979414	435.705167423361	3.04626532797755e-16	3.3986362115888e-14
uc007ywm.1|Cpn2	-3.63217578142472	6.61491012727285	431.328931274212	3.39509476110827e-16	3.75174138220374e-14
uc007ouj.1|Itpk1	-2.69570789634507	8.07543750127231	429.308908314628	3.57058299498056e-16	3.90844098969429e-14
uc009mvk.2|Gnao1	-2.13666513519145	6.43221682464999	427.824596027408	3.70582116850329e-16	4.01856476805081e-14
uc009bgo.1|Chchd3	-2.16922411842443	8.24862401400127	426.026167842022	3.87719928475805e-16	4.16547623157848e-14
uc033ils.1|Brap	-1.81431548353925	7.53001128461391	422.576163756507	4.23062059284359e-16	4.50347621456552e-14
uc007hmk.1|Coq10a	-2.87479084451601	7.20037371667334	421.853696654262	4.30898573970342e-16	4.54519650343444e-14
uc008hcx.1|Ak3	-2.29028972933908	9.4287124801516	421.109360310026	4.391378921976e-16	4.59037564249437e-14
uc007pws.1|Gpld1	-1.85284363814461	7.59931240681347	419.267218444199	4.60276214017516e-16	4.76837938504039e-14
uc007bir.2|Acadl	-2.1082831056738	10.1009156043514	418.482348194227	4.69616857540847e-16	4.82023651878645e-14
uc008gxo.2|Rfk	-1.94660788537418	7.44556133385221	418.153598384458	4.73590418979277e-16	4.82023651878645e-14
uc009cpj.2|Sfxn5	-1.89548500705443	7.88562588397452	415.798145919837	5.03154251891963e-16	5.07660763887169e-14
uc008ofd.2|Ctsz	-1.67886441783672	8.78286739776466	412.597901623387	5.46586882088007e-16	5.46728240764409e-14
uc012dvi.1|Tada2b	-1.8731048174943	6.73913538849462	412.240919801186	5.51679297259678e-16	5.47105545820858e-14
uc008bcp.2|Pigq	-1.65333004085091	8.07006541808628	410.90829063246	5.71150807029776e-16	5.61615492709025e-14
uc008sed.2|Ndufaf4	-3.46709716682915	7.23057920093013	411.480129910984	5.96161510089896e-16	5.81282521140594e-14
uc009jro.2|Tufm	-1.80779450570516	6.40823858446909	408.502427332235	6.0822564517645e-16	5.88103513415196e-14
uc007pcj.1|Ankrd9	-4.88796194841691	6.97394266897743	438.863621448538	6.20450574614091e-16	5.9496595183862e-14
uc008wrh.1|Abcb8	-2.02949016334688	7.47015481656868	407.230613749004	6.28876723395796e-16	5.9810300176733e-14
uc011xid.1|Plppr3	4.25599729001746	4.13361229384181	405.269160890307	6.62237677978088e-16	6.24710876225997e-14
uc009jki.1|Gde1	-2.89585012067357	7.86485934439102	403.977665476942	6.85253313867572e-16	6.41209209742374e-14
uc007csz.1|Timm17a	-1.89176667354041	7.16602877282521	403.628173033197	6.91630293702612e-16	6.41998903826512e-14
uc007myr.1|Ubxn2a	-1.55172291244277	7.43329537877942	402.44913940162	7.13624600065213e-16	6.57157637663228e-14
uc007mxk.2|Adcy3	-2.75486759559385	9.07424293426015	399.537943100068	7.71262689315291e-16	7.03789564363461e-14
uc007hhj.2|Ctdsp2	1.75800475372438	7.79980409958913	399.290305020048	7.76394589662354e-16	7.03789564363461e-14
uc008lgn.1|Alkbh3	-2.08289331959363	5.54556803694101	396.676616724286	8.32884945234446e-16	7.49144497639943e-14
uc008mld.2|Mavs	-1.64703098410686	7.72430787014135	395.900163901348	8.5051735426638e-16	7.59119450888678e-14
uc009fnc.2|Tomm40	-1.85529016474843	6.76044425908911	394.613348886794	8.80640995484937e-16	7.7734736143545e-14
uc007lrt.3|Slc25a39	-1.8634806236551	9.25526511785643	394.458689566734	8.843389787941e-16	7.7734736143545e-14
uc009sdd.1|Trak1	-1.55425375149842	8.11401509867299	393.649461402405	9.03965722370786e-16	7.88625133584077e-14
uc009uky.2|Prps1	2.81309302475093	6.82255477721916	393.271130098354	9.13303893752658e-16	7.90825752180006e-14
uc008rnr.2|Rap1gds1	-1.43589457678472	7.00610491744203	392.935145734454	9.21684924042049e-16	7.92171123974807e-14
uc008qls.1|Car14	-2.30348974000341	5.52806253500784	391.528459432183	9.57694711478624e-16	8.13082606441002e-14
uc007fce.2|Gja1	-3.01111158775869	7.98175295738694	391.219344719862	9.65811300999135e-16	8.13082606441002e-14
uc009bhb.1|Akr1b10	-2.96635912995627	5.52713023212798	391.169272615549	9.67133104786561e-16	8.13082606441002e-14
uc007lne.2|Mlx	-2.35399777067336	5.65618241573054	390.766137210241	9.77847116941804e-16	8.13082606441002e-14
uc012cfd.1|Kif16b	-1.58678626829515	7.23770010224601	390.646448558035	9.8105287340981e-16	8.13082606441002e-14
uc009mim.1|Mmaa	-1.63394304302283	6.21842430338825	388.49040421027	1.04080436612747e-15	8.56486032636671e-14
uc008fpp.1|Myo5b	-4.11255802207487	6.48160854050803	386.659387798425	1.09466498901778e-15	8.94464638561497e-14
uc008vvp.1|Pex14	-1.98150782641486	6.67267279638284	386.312283487746	1.10521347726889e-15	8.96768669702859e-14
uc008vxe.1|Slc25a33	-2.42060123499931	6.33838725912166	385.808575620384	1.12071846812676e-15	9.03034471227413e-14
uc007usc.1|Dnajc15	-2.01733232527952	6.96979163131481	384.815087226989	1.15199849954313e-15	9.21837144151651e-14
uc007yir.2|Fgd4	-2.73630136804218	7.10524512073622	383.962361536122	1.17960534080615e-15	9.37463066395464e-14
uc007lap.1|Phospho1	-3.32969031646155	9.83958148753065	382.285254117205	1.23602642529737e-15	9.70073700039267e-14
uc008min.2|Idh3b	-2.25858781381506	9.66091055017079	382.246621801782	1.23736023102483e-15	9.70073700039267e-14
uc008iyg.1|Mrps2	-3.02232998407669	6.6083061468759	381.819332478248	1.25221764199138e-15	9.75132973156107e-14
uc009dbr.1|Eif4e3	-1.80468248568211	7.91713343313017	380.387030946818	1.30345469385139e-15	1.00632376206486e-13
uc007kzc.1|Acsf2	-2.56756334225597	6.34528519139176	380.218901723351	1.30961723754024e-15	1.00632376206486e-13
uc008cjr.1|H2-T23	3.25896125187161	5.13524459395191	379.40544874125	1.33988462515732e-15	1.02280798063818e-13
uc007bcy.1|Stradb	-2.53470064390441	6.54689679243986	378.731109766486	1.36555342961661e-15	1.03187193368218e-13
uc007gby.2|Atp5d	-2.0308042066231	8.58275789585316	378.627495447238	1.36954475383139e-15	1.03187193368218e-13
uc009fxp.1|Psmc4	-2.47430301404008	6.53264188335304	376.932673389375	1.43666658599774e-15	1.07546079982786e-13
uc007kdm.1|Smyd4	-2.44908210824415	5.30848888412447	375.938424062828	1.47770380086736e-15	1.09908956419641e-13
uc007qbx.3|Eci2	-1.85191787745137	7.43800847768001	374.273759988443	1.54929810748659e-15	1.13836991821452e-13
uc007pek.1|Aspg	-6.71064366846706	7.51352890640079	453.975244637755	1.5501374392648e-15	1.13836991821452e-13
uc007aiu.2|Lactb2	-2.62440306438484	6.53738683770684	373.979221593187	1.56235452354907e-15	1.14012575702766e-13
uc007djb.2|Dcaf6	-1.80484055488519	6.95909840753023	371.352598603774	1.6842315351351e-15	1.21427868492327e-13
uc007jvr.2|Slc25a11	-1.63411388042154	7.98452905709079	371.338783217038	1.68489932149139e-15	1.21427868492327e-13
uc008hjn.1|Slc35g1	-3.51921868598165	5.05989632770391	370.514081851853	1.72528945728999e-15	1.23571194894665e-13
uc009bxt.1|Snx10	-2.00933467560485	8.07819174687015	367.644843151694	1.87423757923171e-15	1.3341581982715e-13
uc007ked.2|Slc43a2	-2.59418599475362	7.03997173970104	367.340586938998	1.89083523953314e-15	1.3377659319697e-13
uc007thl.1|Cgrrf1	-2.04094810768879	6.27230067149586	365.551895835823	1.99170500287206e-15	1.39252904391678e-13
uc007hng.1|Esyt1	2.1755114277718	8.23569951943617	365.542642058811	1.99224184512786e-15	1.39252904391678e-13
uc008xep.1|Grpel1	-2.6003751883775	7.62780176504323	364.907320229945	2.02947837510058e-15	1.41006213091569e-13
uc007ofb.2|Coq6	-3.01195486846429	6.74761985033504	362.938285533493	2.14978075436698e-15	1.48437365108936e-13
uc007lrq.3|Rundc3a	-4.02977541834402	4.87257231320702	362.744720791059	2.16201971071363e-15	1.48437365108936e-13
uc007xqd.1|Gpd1	-3.20942777671172	11.9254329877483	361.063650692695	2.27155993722478e-15	1.5504064677423e-13
uc009lgv.2|Ddhd2	-2.01961744485054	9.0921712481007	360.031879631187	2.34177415277129e-15	1.5889827774623e-13
uc007gim.2|Aes	-2.23216597935988	7.48936028517794	359.282696959498	2.39423753682049e-15	1.61513593835629e-13
uc007wjs.1|Cyc1	-2.24081087651247	9.40822196163098	358.754881349209	2.43196700515256e-15	1.6311048069818e-13
uc008cap.1|H2-K1	1.95365529112534	9.9079278121331	358.325328114951	2.46315033003182e-15	1.6425249011126e-13
uc008kgv.2|Ssfa2	-1.67600698842829	8.50000597061774	357.842594899869	2.49871464377472e-15	1.6567192006696e-13
uc009odz.2|Mtmr2	-1.40689092615485	7.05870082568776	354.648943467714	2.74856113551324e-15	1.80261484968395e-13
uc007csc.1|Rabif	-1.92774618640707	6.21166065647154	354.633536717936	2.74983046103646e-15	1.80261484968395e-13
uc008ajk.2|4930506C21Rik	-3.26665164603201	7.26539132985167	357.929999075376	2.86980257607876e-15	1.86489190277813e-13
uc009epi.2|Gys2	-6.62159205674619	6.13978177118462	400.619519131773	2.8769770800421e-15	1.86489190277813e-13
uc007ywg.2|Opa1	-2.02501771255611	8.40395849280186	352.756172768233	2.90938562890581e-15	1.86893918700674e-13
uc007fra.1|Ddt	-3.14932890748278	6.62017543879493	352.374182486561	2.94306899219868e-15	1.86893918700674e-13
uc009ktq.2|Timm44	-1.5689137213828	7.38339196528514	352.362131632742	2.94413850449849e-15	1.86893918700674e-13
uc008guv.1|Gm5512	-2.77304059006827	4.37219557036962	352.322594891222	2.94765035958144e-15	1.86893918700674e-13
uc007cjd.1|Tmem37	-5.16904835016512	5.20348065749274	352.042196251393	2.97268805302659e-15	1.87457062387324e-13
uc008tlz.1|Plin2	-2.68985072224902	8.93264305218292	351.804276182023	2.99411432495345e-15	1.87787613580729e-13
uc009dve.2|Ndufa9	-2.15990954697865	8.23444875856939	350.796023747439	3.08679850965963e-15	1.92559801653659e-13
uc009uwu.2|Rab9	-2.34728564863097	6.20657237842298	350.151845562604	3.14764768070357e-15	1.94898560712454e-13
uc008uan.2|Cpt2	-2.19372194130299	8.81089048127693	350.044810940823	3.15788411737838e-15	1.94898560712454e-13
uc007umi.2|Entpd4	-2.66821921558464	5.41199385278732	349.434356646397	3.2169631304601e-15	1.96825616323405e-13
uc009hxl.1|Mrpl46	-2.11411252025631	5.50110659707025	349.353020613007	3.2249251529253e-15	1.96825616323405e-13
uc007mhj.1|Ict1	-2.18372393200472	5.35494699678506	349.146605323233	3.24522771858141e-15	1.96825616323405e-13
uc007yxy.2|0610012G03Rik	-2.06885575947717	6.21793911095674	349.02795373457	3.25696098716657e-15	1.96825616323405e-13
uc009fnd.2|Pvrl2	-2.44149142942856	6.65125254907092	345.902691484826	3.58326384392081e-15	2.15422851715094e-13
uc009dso.2|Mlf2	-1.63573970595496	8.27854801794063	344.729113634295	3.71484817204004e-15	2.22182388351446e-13
uc008meb.2|Usp8	-1.90435584222689	7.84591617521295	343.351861550112	3.87601697072185e-15	2.30632948263003e-13
uc008wvc.1|Hadha	-2.81084715530549	10.261206436344	342.579229828916	3.96975321766797e-15	2.35005339717354e-13
uc008hxp.1|Acsl5	-2.19402984377205	9.31599031765532	341.606116374151	4.0913398916145e-15	2.40973689149254e-13
uc008nfb.1|Tbc1d20	-1.64304006152484	8.24683450250079	341.342889554676	4.12492155394327e-15	2.41724569648504e-13
uc008puq.1|Tmem79	-2.88954937408886	6.84217105089825	339.738412918759	4.33621769647883e-15	2.52829818754994e-13
uc009kcb.1|Oat	1.82377177669125	7.85955798106642	339.444205262439	4.37622599531234e-15	2.53886751118045e-13
uc009nlz.2|AB351656	-2.01316262296212	6.97488511010783	339.135149949811	4.41868662851124e-15	2.55074731097591e-13
uc007mtp.1|Pcyt2	-2.14596779776469	6.78915590205021	337.965131837628	4.58354373542802e-15	2.63281475060254e-13
uc008jfk.2|1110008P14Rik	-3.64967905907621	6.08981264623591	339.509382960255	4.8525555139902e-15	2.7736059915679e-13
uc008vob.1|Arhgef19	-5.97388837350751	4.4308163683553	335.546525880867	4.94596225629377e-15	2.81313725783219e-13
uc007dvl.1|Tfb2m	-2.22232309982408	5.599816836091	334.812035732197	5.06211116604257e-15	2.8651549199801e-13
uc008uho.1|Hpdl	-5.20199541391547	3.88270747134172	334.320162754185	5.14155233540528e-15	2.89599183241298e-13
uc007nhg.3|Dld	-1.92673915280991	9.67371554925727	333.021201881778	5.35794486133839e-15	3.00329633942557e-13
uc009cyd.2|Xpc	1.63453721097073	6.10365679630159	330.765810609684	5.75759867943487e-15	3.21179891718667e-13
uc008cbx.2|Tap2	2.1371435051501	7.13981374072376	329.9370812549	5.91250834756497e-15	3.27863722188706e-13
uc008ivt.2|Agpat2	-4.45310379386907	9.79199514378466	357.181278582102	5.9339292992871e-15	3.27863722188706e-13
uc008ccz.2|Agpat1	-2.1071224957904	7.42864270274458	328.543727524064	6.18328645652271e-15	3.4002214575845e-13
uc057agg.1|Apoe	2.78820541608501	10.4688859421097	327.900161385208	6.31288716907681e-15	3.44366678421877e-13
uc033hrr.2|Gnas	-6.04664191801089	3.50915723304407	327.843990733597	6.32433829931674e-15	3.44366678421877e-13
uc007wxt.3|Pmm1	-1.99066610897923	7.06503872986669	327.712032013079	6.35132889617182e-15	3.44366678421877e-13
uc009tju.2|Mtmr1	-1.44049978258317	7.10014925200118	327.41610910058	6.41231350495179e-15	3.46056156269561e-13
uc007jop.1|Slc25a35	-2.12557991607333	6.0072739210513	327.193217769396	6.45866845830963e-15	3.46944120934105e-13
uc008plm.2|Gfm1	-2.45481668119975	7.69177028041315	325.389783553575	6.84743139006564e-15	3.65013538076663e-13
uc008cbu.2|Tap1	2.24903599233988	5.70558588500141	325.342488756292	6.85796356982785e-15	3.65013538076663e-13
uc009tgj.1|Mmgt1	-2.10305801162142	7.28074915078747	324.158115261778	7.12755052375876e-15	3.77629994188004e-13
uc008yio.1|Cds1	-2.00327824229735	5.93029870917518	323.70909728085	7.23275406003767e-15	3.8146202435735e-13
uc008sbd.2|Otud6b	-1.78275157910253	7.44338439823081	322.383501448822	7.55332506909234e-15	3.95008857241693e-13
uc007gah.1|Prtn3	4.92368807356829	5.03023759688953	351.116092815641	7.55769769091234e-15	3.95008857241693e-13
uc007jsy.1|Slc2a4	-1.75785022557401	8.94911753184864	321.568336316266	7.75811795930226e-15	4.01326199014618e-13
uc009cjd.1|Kcmf1	-1.57868239379034	7.49569903166233	321.534196988894	7.76682561088954e-15	4.01326199014618e-13
uc008yyo.1|Iscu	-2.3473901215197	7.13084657289011	321.473506646556	7.78233170544592e-15	4.01326199014618e-13
uc009kvh.2|Cars2	-2.28909077640367	6.38910744409611	321.042695762732	7.89337542037262e-15	4.05251482312316e-13
uc009idq.1|Stard5	-1.99079696278479	5.49585781579587	320.812713929531	7.95335970329625e-15	4.06532302367165e-13
uc007cbh.1|Ndufa10	-2.88840733679254	8.48505285485488	320.281673673888	8.09377127098104e-15	4.11894859899969e-13
uc008jgb.2|St6galnac6	-2.16896947429926	6.95376531358195	318.874516831482	8.47905679029644e-15	4.29617886191308e-13
uc008npc.1|Blcap	1.77837783326918	8.40092297699814	318.44492223709	8.60062595410045e-15	4.33882882371424e-13
uc008vur.2|Mtor	-1.92173701606343	7.78538596722423	317.015514951393	9.01898752295994e-15	4.53018667657594e-13
uc008qxj.1|Ahcyl1	-2.13061358365636	9.75407827539284	316.485054691764	9.17983776278887e-15	4.591105929381e-13
uc009ojv.1|Mrpl4	-2.24346860171156	6.76794651585512	316.221353810103	9.26095914127859e-15	4.61179866593371e-13
uc007oib.4|Cipc	-2.05396540653075	6.77354221160438	315.436698863659	9.50699138298794e-15	4.7140863682397e-13
uc009pjx.2|Timm8b	-2.91030049978403	5.99958759360677	314.709650452615	9.74132255049279e-15	4.7759954981104e-13
uc012cif.1|Ralgapb	-1.40472081800327	7.30252905199368	314.684546314832	9.74952525105682e-15	4.7759954981104e-13
uc008oew.2|Gnas	-2.03700900689715	10.929408712819	314.666795112078	9.7553299409822e-15	4.7759954981104e-13
uc007nlp.1|Pnpla8	-1.52216037577551	8.99722511780543	313.404981194888	1.01777464958771e-14	4.96186523494377e-13
uc008lil.3|Pdhx	-2.04313015889349	7.58395563009076	311.324203239459	1.09184724223849e-14	5.30071278313521e-13
uc008fxn.2|Ndufs8	-3.81714842939615	7.58759723193029	338.01743909951	1.09718849345905e-14	5.30444920400224e-13
uc009ied.2|Abhd17c	-1.64301182334055	6.46301267266895	310.972131706869	1.10495129266014e-14	5.31838132689974e-13
uc007ehd.2|Rmnd1	-2.60801104552524	5.91747086382741	310.765005016343	1.11274044460655e-14	5.31838132689974e-13
uc009clm.1|2310069B03Rik	-8.57391770857819	4.64765092564308	310.592039831308	1.11929073886405e-14	5.31838132689974e-13
uc009saj.1|Acaa1b	-2.86861703464346	6.06426754080204	310.578893290018	1.11979032006567e-14	5.31838132689974e-13
uc009dof.2|Tuba8	-3.72417713040439	5.91199292610735	311.995690841267	1.12298838670209e-14	5.31838132689974e-13
uc007sev.1|Pdhb	-2.46811070495151	9.09882077664527	309.596759698164	1.15780783172815e-14	5.46099360631777e-13
uc007rpm.1|Ptcd2	-2.20460530293498	5.75389609963739	308.832867583275	1.18834900151369e-14	5.58235362937789e-13
uc029sto.1|Gm16576	3.84678925119645	4.02405425546155	308.505501120592	1.20170497172681e-14	5.62233176892991e-13
uc007txk.2|Slc22a17	2.09008029398717	4.25134480489065	307.897134182529	1.22696139222715e-14	5.71744298554682e-13
uc057bup.1|Art3	1.83116745318266	6.65751863405933	307.508845326269	1.24338304466664e-14	5.7707893869068e-13
uc008fpt.1|Acaa2	-2.61179942421211	9.85798928628207	306.562753918691	1.28440609255072e-14	5.93743581349243e-13
uc008mul.1|Pygb	1.69052038385023	8.53835290787164	306.345780537711	1.29402045372478e-14	5.95814258911451e-13
uc009uxx.2|Hccs	-2.24460372719223	6.66550549674445	306.072433442753	1.30624449670015e-14	5.98176314103809e-13
uc009rrg.1|Uqcrc1	-2.37305505026877	10.058970711731	306.00096592519	1.30946120643254e-14	5.98176314103809e-13
uc007hfh.2|Msrb3	1.63987647902551	7.68690248409064	305.387036121009	1.33745175797842e-14	6.08566774424456e-13
uc007pev.2|Siva1	2.66737517953218	4.82727648203487	304.364290355556	1.38553853460351e-14	6.2798451628924e-13
uc008gkj.1|Cox8a	-1.89928873917357	8.40233016394643	304.178684969284	1.39446533561053e-14	6.29571256384785e-13
uc008sdj.1|Coq3	-2.19275860893049	6.01569069855111	302.814090966419	1.46205116500623e-14	6.57452837995498e-13
uc029tnd.1|A530050N04Rik	-11.9304719995974	5.82961659436033	621.5729305573	1.46755395191618e-14	6.57452837995498e-13
uc007wjo.1|Oplah	-2.03301631694562	8.75583466821702	302.557178173438	1.47517014761804e-14	6.58323047031234e-13
uc012cgl.1|Dusp15	-5.79971882508608	4.28658433278517	305.129655986223	1.50700120796746e-14	6.69951533181854e-13
uc008jcl.1|Crat	-2.6540325805994	9.57566011003189	301.16773524236	1.5483780836644e-14	6.85718736822824e-13
uc007yyl.1|Fbxo45	2.90529270831002	7.77779347223691	315.907432561516	1.61382007054146e-14	7.11983052414165e-13
uc009nep.2|Psmb10	1.8983373495709	5.20352717832418	299.329659084275	1.65136628150717e-14	7.25787991073017e-13
uc008chg.1|H2-D1	2.16460421542907	10.3122951795192	297.257359838382	1.77650452007158e-14	7.7784082816568e-13
uc009fth.2|Bckdha	-1.60061199208136	8.89543497000173	296.525767602461	1.82311834212881e-14	7.9524970389927e-13
uc008hqb.1|Fam178a	1.57865751537409	6.14010026733931	296.419530837688	1.82999729348326e-14	7.95260621583757e-13
uc007iyk.2|Gpx3	3.1837433746112	10.5051833710293	297.626227509394	1.84282150333795e-14	7.97845444150382e-13
uc007xdk.2|Ppara	-3.42346065286061	9.35467426746767	303.686923836583	1.89213686140964e-14	8.16151078176064e-13
uc007ezi.2|Pdss2	-1.79834284488527	5.10609730545869	294.174043112482	1.98221022901464e-14	8.51836492120625e-13
uc012eea.1|Sumf2	1.84837556583748	5.47682302571925	292.916566966237	2.07342972760639e-14	8.87749266768151e-13
uc008vyt.2|Dnajc11	-2.08395395966077	7.56116196369932	291.768819524478	2.16068878518187e-14	9.21708528472987e-13
uc007dtl.2|Rgs7	-1.90100358055549	5.62041590492102	291.513300456906	2.18065421025227e-14	9.26817978079013e-13
uc007izj.1|Atox1	-2.90838653933756	6.00770629766304	290.577625136631	2.255497291422e-14	9.55129017239762e-13
uc007jlu.1|Sco1	-2.16208339483962	5.33383082266132	289.707815542427	2.32758538763425e-14	9.82071754644371e-13
uc008ixs.1|Rxra	1.44642889721437	8.426734305347	289.248042091077	2.36670081760575e-14	9.94957593720274e-13
uc008pdy.1|Ndufc1	-2.29271310311805	6.76028689329766	288.353624182144	2.44485996454619e-14	1.02410506023933e-12
uc008ruj.2|Acadm	-1.69374049836013	10.5591734019563	288.068727240326	2.47034250097397e-14	1.03105697981299e-12
uc011yil.1|Cyth1	-1.61440730513423	7.11468535297996	287.906245886599	2.48500498267509e-14	1.03345924064441e-12
uc008ujr.3|Hyi	2.97551770396361	3.34729971251435	287.207630381047	2.54913717397607e-14	1.05634423677301e-12
uc007ivb.1|Ppp2ca	-1.6044490910625	8.0162226907879	286.746850701789	2.59242133336727e-14	1.07045781961069e-12
uc008lte.2|Rmdn3	-2.00729637742449	8.33190982257137	286.376195591498	2.62782031200887e-14	1.08122691773897e-12
uc008vlu.2|Minos1	-1.858420536653	6.80291624741274	286.132662438977	2.65136495023275e-14	1.08705962959543e-12
uc008goj.2|Ahnak	4.06782165863134	11.9186243787274	294.524963277136	2.71129962129534e-14	1.10771864457359e-12
uc008jyb.1|Dhrs9	-7.80843473632825	5.96933308856975	326.085998649583	2.8686295346858e-14	1.16788450845471e-12
uc011wuz.1|Adcy10	-4.83949077800827	4.48328981516534	283.441588891935	2.92739523621998e-14	1.18764220020491e-12
uc008gup.2|Zfp91	-1.25088798193976	8.74895036045023	283.304260093563	2.94229678370984e-14	1.18850548136725e-12
uc008hgw.3|Pank1	-3.34204745884651	9.75945611029635	287.560672251047	2.95000929616279e-14	1.18850548136725e-12
uc056zvj.1|Ccnc	-3.36646800057682	5.25443453320591	282.576823366694	3.02262079015937e-14	1.20956797205323e-12
uc008vmu.2|Igsf21	-6.45759466027077	3.86276240510926	282.572207084544	3.02313808407685e-14	1.20956797205323e-12
uc009chi.2|Immt	-2.14719093805571	9.11329226227734	281.415605132881	3.15583418934971e-14	1.25832110305927e-12
uc008szy.3|Hsdl2	-2.08894342136011	8.29719300322863	281.312062596564	3.16801922743021e-14	1.25885366766687e-12
uc007lmr.2|Ptrf	1.90553140380481	9.48170096689377	280.852664584136	3.22270308992813e-14	1.27621242158485e-12
uc009gga.1|Tmem147	-2.21530279168659	7.04252519604807	280.706529156086	3.24031291746015e-14	1.27882145514592e-12
uc009elz.2|Plbd1	-3.90734786132509	7.45658892462548	310.564782488623	3.35538236408472e-14	1.31974581594831e-12
uc008rke.3|Npnt	-4.0642698714287	4.26022879711665	279.501545121738	3.3895758035657e-14	1.32869081245854e-12
uc008xpt.2|Slc30a9	-1.41175368879886	7.92398808059173	279.36422521622	3.40705537908342e-14	1.33104591122912e-12
uc008hig.2|March5	-1.2590199699992	8.53334930314596	279.005229121555	3.45321768988281e-14	1.34455318307753e-12
uc009ugd.2|Timm8a1	-2.45158424146878	3.68114642770601	278.022317625112	3.58312864156866e-14	1.3904696196696e-12
uc007kxa.1|Tom1l1	-1.70492247737346	5.59525676484555	277.522565802559	3.6512131458624e-14	1.41216753771471e-12
uc008yaf.1|Mob1b	-2.14727624410693	6.92248725256884	276.892671627195	3.73904149961342e-14	1.44133217674467e-12
uc009kfe.1|Ppp2r2d	-1.42348435456998	6.56644442541164	276.610283906309	3.7791602535471e-14	1.44839931887929e-12
uc012bad.1|Trappc8	-1.49950335248377	6.94167825350763	276.588037027299	3.78234071895565e-14	1.44839931887929e-12
uc008qnh.1|Lix1l	2.22347164662224	5.87344598722841	276.180700444194	3.84109264860275e-14	1.46578136024854e-12
uc009cnh.1|Bola3	-2.51717841499075	6.17749005899744	276.098987952979	3.85299762885291e-14	1.46578136024854e-12
uc009ilu.1|Arrb1	1.80186186169367	6.98833484014392	275.868305376513	3.88682391105492e-14	1.47381757646962e-12
uc008yzn.1|Ube3b	-1.22262630079419	8.63505278415245	275.034995299881	4.01173681651524e-14	1.51412927500805e-12
uc011wyg.2|Esrrg	-2.18927442496743	5.89819331661018	274.985876977444	4.0192348246357e-14	1.51412927500805e-12
uc007jfc.1|Nt5m	-1.69352596700581	6.39163716529841	274.611421160757	4.07690028647818e-14	1.52985968957128e-12
