ID	logFC	FDR	Direction
uc012giy.1|Dync1li2	0.5	0.05	up
uc012giy.1|Dync1li2	0.5	0.25	up
uc007zei.1|Ndufb4	1	0.25	down
uc007zei.1|Ndufb4	1	0.05	down
uc007zei.1|Ndufb4	0.5	0.05	down
uc007zei.1|Ndufb4	0.5	0.25	down
uc012bdd.2|Lmnb1	1	0.05	up
uc012bdd.2|Lmnb1	1	0.25	up
uc012bdd.2|Lmnb1	0.5	0.05	up
uc012bdd.2|Lmnb1	0.5	0.25	up
uc008lxe.1|Tmem62	1	0.25	down
uc008lxe.1|Tmem62	1	0.05	down
uc008lxe.1|Tmem62	0.5	0.05	down
uc008lxe.1|Tmem62	0.5	0.25	down
uc007jvx.3|Eno3	0.5	0.05	up
uc007jvx.3|Eno3	0.5	0.25	up
uc007jvx.3|Eno3	1	0.25	up
uc007jvx.3|Eno3	1	0.05	up
uc007jqe.1|Kdm6b	0.5	0.05	down
uc007jqe.1|Kdm6b	0.5	0.25	down
uc008fun.1|Zadh2	1	0.25	down
uc008fun.1|Zadh2	1	0.05	down
uc008fun.1|Zadh2	0.5	0.25	down
uc008fun.1|Zadh2	0.5	0.05	down
uc009dgu.1|Emc3	0.5	0.25	down
uc009dgu.1|Emc3	0.5	0.05	down
uc007rhy.1|Polr3g	0.5	0.25	down
uc007rhy.1|Polr3g	0.5	0.05	down
uc009kka.1|Rassf7	0.5	0.05	up
uc009kka.1|Rassf7	0.5	0.25	up
uc009kka.1|Rassf7	1	0.05	up
uc009kka.1|Rassf7	1	0.25	up
uc008kvc.2|Nr1h3	0.5	0.05	down
uc008kvc.2|Nr1h3	0.5	0.25	down
uc008kvc.2|Nr1h3	1	0.25	down
uc008kvc.2|Nr1h3	1	0.05	down
uc008ztn.1|Chchd2	0.5	0.25	up
uc008ztn.1|Chchd2	0.5	0.05	up
uc008rci.2|Lrrc39	0.5	0.05	down
uc008rci.2|Lrrc39	0.5	0.25	down
uc009ale.1|Ccz1	1	0.25	down
uc009ale.1|Ccz1	1	0.05	down
uc009ale.1|Ccz1	0.5	0.25	down
uc009ale.1|Ccz1	0.5	0.05	down
uc009ayt.2|2610001J05Rik	0.5	0.05	up
uc009ayt.2|2610001J05Rik	0.5	0.25	up
uc007zcz.1|Eaf2	0.5	0.25	down
uc007zcz.1|Eaf2	0.5	0.05	down
uc009mam.1|Uba52	0.5	0.05	down
uc009mam.1|Uba52	0.5	0.25	down
uc009mam.1|Uba52	1	0.05	down
uc009mam.1|Uba52	1	0.25	down
uc008hcc.2|Rfx3	0.5	0.25	up
uc008hcc.2|Rfx3	0.5	0.05	up
uc008hcc.2|Rfx3	1	0.05	up
uc008hcc.2|Rfx3	1	0.25	up
uc008gon.1|Asrgl1	0.5	0.05	up
uc008gon.1|Asrgl1	0.5	0.25	up
uc007kjg.2|Slc46a1	0.5	0.25	down
uc007kjg.2|Slc46a1	0.5	0.05	down
uc007kjg.2|Slc46a1	1	0.25	down
uc007kjg.2|Slc46a1	1	0.05	down
uc008put.1|Smg5	0.5	0.05	down
uc008put.1|Smg5	0.5	0.25	down
uc009cpz.1|Alms1	0.5	0.25	up
uc009cpz.1|Alms1	0.5	0.05	up
uc009cpz.1|Alms1	1	0.05	up
uc009cpz.1|Alms1	1	0.25	up
uc007xcr.1|5031439G07Rik	0.5	0.05	down
uc007xcr.1|5031439G07Rik	0.5	0.25	down
uc007xcr.1|5031439G07Rik	1	0.05	down
uc007xcr.1|5031439G07Rik	1	0.25	down
uc007iij.1|Stc2	0.5	0.25	up
uc007iij.1|Stc2	0.5	0.05	up
uc007iij.1|Stc2	1	0.25	up
uc007iij.1|Stc2	1	0.05	up
uc007wrw.1|Nol12	0.5	0.05	down
uc007wrw.1|Nol12	0.5	0.25	down
uc009pem.1|Tmem25	1	0.05	down
uc009pem.1|Tmem25	1	0.25	down
uc009pem.1|Tmem25	0.5	0.05	down
uc009pem.1|Tmem25	0.5	0.25	down
uc012ach.2|Gnb1l	0.5	0.05	up
uc012ach.2|Gnb1l	0.5	0.25	up
uc007gby.2|Atp5d	0.5	0.05	down
uc007gby.2|Atp5d	0.5	0.25	down
uc007gby.2|Atp5d	1	0.05	down
uc007gby.2|Atp5d	1	0.25	down
uc008tyd.2|Prkaa2	0.5	0.05	down
uc008tyd.2|Prkaa2	0.5	0.25	down
uc012fvo.3|Mapk1ip1	0.5	0.25	down
uc012fvo.3|Mapk1ip1	0.5	0.05	down
uc007htu.2|Dusp18	1	0.05	down
uc007htu.2|Dusp18	1	0.25	down
uc007htu.2|Dusp18	0.5	0.05	down
uc007htu.2|Dusp18	0.5	0.25	down
uc007quj.2|Ntrk2	1	0.25	up
uc007quj.2|Ntrk2	1	0.05	up
uc007quj.2|Ntrk2	0.5	0.05	up
uc007quj.2|Ntrk2	0.5	0.25	up
uc009prd.1|Sh2d7	1	0.25	down
uc009prd.1|Sh2d7	1	0.05	down
uc009prd.1|Sh2d7	0.5	0.25	down
uc009prd.1|Sh2d7	0.5	0.05	down
uc008jyt.2|Ssb	0.5	0.25	up
uc008jyt.2|Ssb	0.5	0.05	up
uc007hoc.1|Dgka	0.5	0.05	up
uc007hoc.1|Dgka	0.5	0.25	up
uc008cru.2|Mad2l1bp	1	0.25	up
uc008cru.2|Mad2l1bp	1	0.05	up
uc008cru.2|Mad2l1bp	0.5	0.25	up
uc008cru.2|Mad2l1bp	0.5	0.05	up
uc008gym.1|Aldh1a1	0.5	0.25	up
uc008gym.1|Aldh1a1	0.5	0.05	up
uc008gym.1|Aldh1a1	1	0.05	up
uc008gym.1|Aldh1a1	1	0.25	up
uc008wea.1|Cdk11b	0.5	0.25	up
uc008wea.1|Cdk11b	0.5	0.05	up
uc008vfi.2|Mtfr1l	0.5	0.05	down
uc008vfi.2|Mtfr1l	0.5	0.25	down
uc007otx.2|Cpsf2	0.5	0.05	down
uc007otx.2|Cpsf2	0.5	0.25	down
uc008esr.1|Arhgap26	0.5	0.05	down
uc008esr.1|Arhgap26	0.5	0.25	down
uc056yjh.1|AK194623	0.5	0.25	up
uc056yjh.1|AK194623	0.5	0.05	up
uc011xux.1|Lyrm7	0.5	0.05	down
uc011xux.1|Lyrm7	0.5	0.25	down
uc011xux.1|Lyrm7	1	0.05	down
uc011xux.1|Lyrm7	1	0.25	down
uc009rhv.1|Nudt16	0.5	0.25	up
uc009rhv.1|Nudt16	0.5	0.05	up
uc009rhv.1|Nudt16	1	0.25	up
uc009rhv.1|Nudt16	1	0.05	up
uc009llj.1|Lonrf1	0.5	0.05	up
uc009llj.1|Lonrf1	0.5	0.25	up
uc009ini.2|Rab6a	0.5	0.25	down
uc009ini.2|Rab6a	0.5	0.05	down
uc007qas.2|Nqo2	0.5	0.25	down
uc007qas.2|Nqo2	0.5	0.05	down
uc008jaw.2|Set	0.5	0.05	up
uc008jaw.2|Set	0.5	0.25	up
uc007fea.1|Dnajb12	0.5	0.05	down
uc007fea.1|Dnajb12	0.5	0.25	down
uc007fea.1|Dnajb12	1	0.05	down
uc007fea.1|Dnajb12	1	0.25	down
uc009pmg.1|Acat1	1	0.05	down
uc009pmg.1|Acat1	1	0.25	down
uc009pmg.1|Acat1	0.5	0.25	down
uc009pmg.1|Acat1	0.5	0.05	down
uc008zoh.2|Zcchc8	0.5	0.05	up
uc008zoh.2|Zcchc8	0.5	0.25	up
uc008qbx.3|Dennd4b	0.5	0.05	up
uc008qbx.3|Dennd4b	0.5	0.25	up
uc007mzo.2|Hs1bp3	0.5	0.25	up
uc007mzo.2|Hs1bp3	0.5	0.05	up
uc008bsm.1|Ppil1	0.5	0.05	down
uc008bsm.1|Ppil1	0.5	0.25	down
uc007nip.2|Atxn7l1	0.5	0.25	up
uc007nip.2|Atxn7l1	0.5	0.05	up
uc007usv.1|Naa16	0.5	0.25	up
uc007usv.1|Naa16	0.5	0.05	up
uc008rqq.2|Cyr61	0.5	0.05	up
uc008rqq.2|Cyr61	0.5	0.25	up
uc008rqq.2|Cyr61	1	0.25	up
uc008rqq.2|Cyr61	1	0.05	up
uc011wpy.1|Rnf152	0.5	0.05	down
uc011wpy.1|Rnf152	0.5	0.25	down
uc008ktw.1|Ptpmt1	0.5	0.25	down
uc008ktw.1|Ptpmt1	0.5	0.05	down
uc008ktw.1|Ptpmt1	1	0.25	down
uc008ktw.1|Ptpmt1	1	0.05	down
uc007gfk.1|Lmnb2	0.5	0.25	up
uc007gfk.1|Lmnb2	0.5	0.05	up
uc007gfk.1|Lmnb2	1	0.05	up
uc007gfk.1|Lmnb2	1	0.25	up
uc008fsw.2|Pqlc1	0.5	0.05	up
uc008fsw.2|Pqlc1	0.5	0.25	up
uc008fsw.2|Pqlc1	1	0.05	up
uc008fsw.2|Pqlc1	1	0.25	up
uc009ubp.2|Taf9b	0.5	0.25	down
uc009ubp.2|Taf9b	0.5	0.05	down
uc007gcs.2|Pcsk4	1	0.25	down
uc007gcs.2|Pcsk4	1	0.05	down
uc007gcs.2|Pcsk4	0.5	0.25	down
uc007gcs.2|Pcsk4	0.5	0.05	down
uc033igz.1|Rpl22	1	0.05	up
uc033igz.1|Rpl22	1	0.25	up
uc033igz.1|Rpl22	0.5	0.25	up
uc033igz.1|Rpl22	0.5	0.05	up
uc007txg.2|Pabpn1	0.5	0.25	up
uc007txg.2|Pabpn1	0.5	0.05	up
uc009kze.1|Cln8	0.5	0.25	down
uc009kze.1|Cln8	0.5	0.05	down
uc008sck.1|Ggh	0.5	0.25	up
uc008sck.1|Ggh	0.5	0.05	up
uc007nlo.1|Dnajb9	0.5	0.05	down
uc007nlo.1|Dnajb9	0.5	0.25	down
uc007nlo.1|Dnajb9	1	0.25	down
uc007nlo.1|Dnajb9	1	0.05	down
uc007udj.1|Lats2	0.5	0.05	down
uc007udj.1|Lats2	0.5	0.25	down
uc007udj.1|Lats2	1	0.05	down
uc007udj.1|Lats2	1	0.25	down
uc012ebb.1|Fbrsl1	0.5	0.25	down
uc012ebb.1|Fbrsl1	0.5	0.05	down
uc007csq.1|Lgr6	1	0.05	down
uc007csq.1|Lgr6	1	0.25	down
uc007csq.1|Lgr6	0.5	0.25	down
uc007csq.1|Lgr6	0.5	0.05	down
uc007rzv.2|Hmgcs1	0.5	0.25	down
uc007rzv.2|Hmgcs1	0.5	0.05	down
uc007rzv.2|Hmgcs1	1	0.25	down
uc007rzv.2|Hmgcs1	1	0.05	down
uc008qoa.2|Polr3c	0.5	0.25	down
uc008qoa.2|Polr3c	0.5	0.05	down
uc008qoa.2|Polr3c	1	0.25	down
uc008qoa.2|Polr3c	1	0.05	down
uc009cne.2|Mthfd2	1	0.25	down
uc009cne.2|Mthfd2	1	0.05	down
uc009cne.2|Mthfd2	0.5	0.05	down
uc009cne.2|Mthfd2	0.5	0.25	down
uc007jsv.2|Eif5a	0.5	0.25	down
uc007jsv.2|Eif5a	0.5	0.05	down
uc007jsv.2|Eif5a	1	0.25	down
uc007jsv.2|Eif5a	1	0.05	down
uc007msb.2|2810410L24Rik	0.5	0.05	up
uc007msb.2|2810410L24Rik	0.5	0.25	up
uc007msb.2|2810410L24Rik	1	0.05	up
uc007msb.2|2810410L24Rik	1	0.25	up
uc057bot.1|Zfp442	1	0.05	up
uc057bot.1|Zfp442	1	0.25	up
uc057bot.1|Zfp442	0.5	0.05	up
uc057bot.1|Zfp442	0.5	0.25	up
uc009aoh.1|Flt1	0.5	0.05	up
uc009aoh.1|Flt1	0.5	0.25	up
uc009aoh.1|Flt1	1	0.25	up
uc009aoh.1|Flt1	1	0.05	up
uc012gzj.1|Nphp3	1	0.25	down
uc012gzj.1|Nphp3	1	0.05	down
uc012gzj.1|Nphp3	0.5	0.25	down
uc012gzj.1|Nphp3	0.5	0.05	down
uc033for.1|Aig1	1	0.05	down
uc033for.1|Aig1	1	0.25	down
uc033for.1|Aig1	0.5	0.05	down
uc033for.1|Aig1	0.5	0.25	down
uc007hxg.3|Aebp1	1	0.05	up
uc007hxg.3|Aebp1	1	0.25	up
uc007hxg.3|Aebp1	0.5	0.25	up
uc007hxg.3|Aebp1	0.5	0.05	up
uc007azz.1|Coq10b	1	0.25	down
uc007azz.1|Coq10b	1	0.05	down
uc007azz.1|Coq10b	0.5	0.25	down
uc007azz.1|Coq10b	0.5	0.05	down
uc009ina.1|Ucp3	1	0.05	down
uc009ina.1|Ucp3	1	0.25	down
uc009ina.1|Ucp3	0.5	0.25	down
uc009ina.1|Ucp3	0.5	0.05	down
uc009kva.1|9530052E02Rik	0.5	0.25	up
uc008hvk.1|Sfr1	0.5	0.05	up
uc008hvk.1|Sfr1	0.5	0.25	up
uc008eyj.1|Gramd3	0.5	0.05	down
uc008eyj.1|Gramd3	0.5	0.25	down
uc008eyj.1|Gramd3	1	0.05	down
uc008eyj.1|Gramd3	1	0.25	down
uc007dzm.2|Lyplal1	1	0.05	down
uc007dzm.2|Lyplal1	1	0.25	down
uc007dzm.2|Lyplal1	0.5	0.05	down
uc007dzm.2|Lyplal1	0.5	0.25	down
uc008ypt.2|Zfp605	1	0.25	up
uc008ypt.2|Zfp605	1	0.05	up
uc008ypt.2|Zfp605	0.5	0.25	up
uc008ypt.2|Zfp605	0.5	0.05	up
uc011yjl.1|Foxk2	0.5	0.25	down
uc011yjl.1|Foxk2	0.5	0.05	down
uc008xdo.1|Lrpap1	0.5	0.05	up
uc008xdo.1|Lrpap1	0.5	0.25	up
uc008dab.1|Pot1b	0.5	0.05	up
uc008dab.1|Pot1b	0.5	0.25	up
uc007hpb.1|Itga7	0.5	0.05	up
uc007hpb.1|Itga7	0.5	0.25	up
uc007hpb.1|Itga7	1	0.05	up
uc007hpb.1|Itga7	1	0.25	up
uc009grn.1|Med25	0.5	0.25	down
uc009grn.1|Med25	0.5	0.05	down
uc008mij.1|Snrpb	0.5	0.25	up
uc008mij.1|Snrpb	0.5	0.05	up
uc008dgx.2|Ndufv2	0.5	0.25	down
uc008dgx.2|Ndufv2	0.5	0.05	down
uc008dgx.2|Ndufv2	1	0.25	down
uc008dgx.2|Ndufv2	1	0.05	down
uc008nhp.2|Kif3b	0.5	0.25	down
uc008nhp.2|Kif3b	0.5	0.05	down
uc007myr.1|Ubxn2a	1	0.05	down
uc007myr.1|Ubxn2a	1	0.25	down
uc007myr.1|Ubxn2a	0.5	0.05	down
uc007myr.1|Ubxn2a	0.5	0.25	down
uc008vpd.1|Ddi2	0.5	0.25	down
uc008vpd.1|Ddi2	0.5	0.05	down
uc007llm.2|Acly	1	0.25	down
uc007llm.2|Acly	1	0.05	down
uc007llm.2|Acly	0.5	0.05	down
uc007llm.2|Acly	0.5	0.25	down
uc008rrb.1|Ssx2ip	0.5	0.25	down
uc008rrb.1|Ssx2ip	0.5	0.05	down
uc011znt.2|Ppp2r2a	0.5	0.05	down
uc011znt.2|Ppp2r2a	0.5	0.25	down
uc008dfy.1|Man2a1	0.5	0.25	up
uc008dfy.1|Man2a1	0.5	0.05	up
uc009txw.1|Taf1	0.5	0.05	up
uc009txw.1|Taf1	0.5	0.25	up
uc007icc.1|Pno1	1	0.05	down
uc007icc.1|Pno1	1	0.25	down
uc007icc.1|Pno1	0.5	0.05	down
uc007icc.1|Pno1	0.5	0.25	down
uc007vdx.2|Lifr	0.5	0.05	up
uc007vdx.2|Lifr	0.5	0.25	up
uc008moo.1|Ankef1	0.5	0.25	up
uc008moo.1|Ankef1	0.5	0.05	up
uc008moo.1|Ankef1	1	0.25	up
uc008moo.1|Ankef1	1	0.05	up
uc009ida.2|Adamtsl3	1	0.25	up
uc009ida.2|Adamtsl3	1	0.05	up
uc009ida.2|Adamtsl3	0.5	0.05	up
uc009ida.2|Adamtsl3	0.5	0.25	up
uc008zsb.1|Slc15a4	1	0.05	up
uc008zsb.1|Slc15a4	1	0.25	up
uc008zsb.1|Slc15a4	0.5	0.05	up
uc008zsb.1|Slc15a4	0.5	0.25	up
uc007khw.1|Flot2	0.5	0.25	down
uc007khw.1|Flot2	0.5	0.05	down
uc009mmg.1|Zswim4	0.5	0.05	down
uc009mmg.1|Zswim4	0.5	0.25	down
uc009bit.2|Mtpn	0.5	0.25	down
uc009bit.2|Mtpn	0.5	0.05	down
uc007qep.1|AK043285	0.5	0.25	down
uc007qep.1|AK043285	0.5	0.05	down
uc007qep.1|AK043285	1	0.25	down
uc007qep.1|AK043285	1	0.05	down
uc007eyz.2|Sec63	0.5	0.05	up
uc007eyz.2|Sec63	0.5	0.25	up
uc009nqr.1|Zdhhc7	0.5	0.05	down
uc009nqr.1|Zdhhc7	0.5	0.25	down
uc009jew.1|Zfp143	0.5	0.25	down
uc009jew.1|Zfp143	0.5	0.05	down
uc009jew.1|Zfp143	1	0.25	down
uc009jew.1|Zfp143	1	0.05	down
uc007cru.1|Cyb5r1	0.5	0.25	down
uc007cru.1|Cyb5r1	0.5	0.05	down
uc007tgq.1|Fermt2	0.5	0.05	up
uc007tgq.1|Fermt2	0.5	0.25	up
uc008hpv.1|Ndufb8	0.5	0.25	down
uc008hpv.1|Ndufb8	0.5	0.05	down
uc008hpv.1|Ndufb8	1	0.25	down
uc008hpv.1|Ndufb8	1	0.05	down
uc008ycz.2|Cxcl10	0.5	0.05	up
uc008ycz.2|Cxcl10	0.5	0.25	up
uc008ycz.2|Cxcl10	1	0.25	up
uc008ycz.2|Cxcl10	1	0.05	up
uc007cgw.3|Bcl2	1	0.05	up
uc007cgw.3|Bcl2	1	0.25	up
uc007cgw.3|Bcl2	0.5	0.25	up
uc007cgw.3|Bcl2	0.5	0.05	up
uc008xcx.1|Nop14	0.5	0.25	up
uc008xcx.1|Nop14	0.5	0.05	up
uc008aym.2|Hagh	1	0.25	down
uc008aym.2|Hagh	1	0.05	down
uc008aym.2|Hagh	0.5	0.25	down
uc008aym.2|Hagh	0.5	0.05	down
uc009kdq.1|AK017891	0.5	0.05	down
uc009kdq.1|AK017891	0.5	0.25	down
uc009kdq.1|AK017891	1	0.05	down
uc009kdq.1|AK017891	1	0.25	down
uc009lwn.2|Ints10	0.5	0.25	down
uc009lwn.2|Ints10	0.5	0.05	down
uc009sgd.1|Lars2	1	0.05	up
uc009sgd.1|Lars2	1	0.25	up
uc009sgd.1|Lars2	0.5	0.05	up
uc009sgd.1|Lars2	0.5	0.25	up
uc007wjl.1|Grina	0.5	0.25	down
uc007wjl.1|Grina	0.5	0.05	down
uc007vlu.2|Pop1	0.5	0.25	up
uc007vlu.2|Pop1	0.5	0.05	up
uc008wpd.1|Psmc2	0.5	0.05	down
uc008wpd.1|Psmc2	0.5	0.25	down
uc008wpd.1|Psmc2	1	0.05	down
uc008wpd.1|Psmc2	1	0.25	down
uc008wkp.2|Abcb1b	0.5	0.05	up
uc008wkp.2|Abcb1b	0.5	0.25	up
uc008wkp.2|Abcb1b	1	0.05	up
uc008wkp.2|Abcb1b	1	0.25	up
uc008tuc.1|Inadl	1	0.05	up
uc008tuc.1|Inadl	1	0.25	up
uc008tuc.1|Inadl	0.5	0.25	up
uc008tuc.1|Inadl	0.5	0.05	up
uc007gcz.1|Mex3d	0.5	0.05	up
uc007gcz.1|Mex3d	0.5	0.25	up
uc009fwd.1|Blvrb	0.5	0.05	down
uc009fwd.1|Blvrb	0.5	0.25	down
uc008zgw.2|Tbx3	0.5	0.25	up
uc012gcs.1|Frg1	1	0.05	up
uc012gcs.1|Frg1	1	0.25	up
uc012gcs.1|Frg1	0.5	0.25	up
uc012gcs.1|Frg1	0.5	0.05	up
uc008zeg.1|Gcn1l1	0.5	0.25	up
uc008zeg.1|Gcn1l1	0.5	0.05	up
uc007mqk.1|Card14	0.5	0.05	up
uc007mqk.1|Card14	0.5	0.25	up
uc007reu.1|Exoc3	1	0.05	down
uc007reu.1|Exoc3	1	0.25	down
uc007reu.1|Exoc3	0.5	0.05	down
uc007reu.1|Exoc3	0.5	0.25	down
uc007wna.3|Apol6	0.5	0.05	up
uc007wna.3|Apol6	0.5	0.25	up
uc007wna.3|Apol6	1	0.25	up
uc007wna.3|Apol6	1	0.05	up
uc008mjw.2|4930402H24Rik	0.5	0.25	down
uc008mjw.2|4930402H24Rik	0.5	0.05	down
uc008wnl.1|Sema3c	1	0.05	down
uc008wnl.1|Sema3c	1	0.25	down
uc008wnl.1|Sema3c	0.5	0.05	down
uc008wnl.1|Sema3c	0.5	0.25	down
uc008sga.1|Akirin2	0.5	0.05	up
uc008sga.1|Akirin2	0.5	0.25	up
uc007yxp.2|Dlg1	0.5	0.25	down
uc007yxp.2|Dlg1	0.5	0.05	down
uc008hut.1|Neurl1a	1	0.25	down
uc008hut.1|Neurl1a	1	0.05	down
uc008hut.1|Neurl1a	0.5	0.05	down
uc008hut.1|Neurl1a	0.5	0.25	down
uc007ull.1|Dock5	0.5	0.05	down
uc007ull.1|Dock5	0.5	0.25	down
uc007ull.1|Dock5	1	0.05	down
uc007ull.1|Dock5	1	0.25	down
uc029ssd.1|Ly6c1	0.5	0.25	up
uc007cuu.2|Ddx59	0.5	0.25	down
uc007cuu.2|Ddx59	0.5	0.05	down
uc008muf.2|Acss1	1	0.25	down
uc008muf.2|Acss1	1	0.05	down
uc008muf.2|Acss1	0.5	0.25	down
uc008muf.2|Acss1	0.5	0.05	down
uc007xoj.1|Tuba1b	0.5	0.25	up
uc007xoj.1|Tuba1b	0.5	0.05	up
uc007xoj.1|Tuba1b	1	0.05	up
uc007xoj.1|Tuba1b	1	0.25	up
uc012afp.1|Timmdc1	0.5	0.05	down
uc012afp.1|Timmdc1	0.5	0.25	down
uc007cqu.3|Atp2b4	0.5	0.05	up
uc007cqu.3|Atp2b4	0.5	0.25	up
uc007cqu.3|Atp2b4	1	0.05	up
uc007cqu.3|Atp2b4	1	0.25	up
uc009ulb.1|Tsc22d3	0.5	0.05	up
uc009ulb.1|Tsc22d3	0.5	0.25	up
uc007ktd.1|Ypel2	0.5	0.25	down
uc007ktd.1|Ypel2	0.5	0.05	down
uc008ahy.1|Rsph3b	0.5	0.05	down
uc008ahy.1|Rsph3b	0.5	0.25	down
uc007tvu.1|Oxa1l	1	0.25	down
uc007tvu.1|Oxa1l	1	0.05	down
uc007tvu.1|Oxa1l	0.5	0.05	down
uc007tvu.1|Oxa1l	0.5	0.25	down
uc008lzy.2|Ctdspl2	0.5	0.25	up
uc008lzy.2|Ctdspl2	0.5	0.05	up
uc012axb.1|Memo1	1	0.05	down
uc012axb.1|Memo1	1	0.25	down
uc012axb.1|Memo1	0.5	0.25	down
uc012axb.1|Memo1	0.5	0.05	down
uc012hjt.2|Prrg3	0.5	0.25	up
uc009acq.1|Gigyf1	1	0.05	up
uc009acq.1|Gigyf1	1	0.25	up
uc009acq.1|Gigyf1	0.5	0.05	up
uc009acq.1|Gigyf1	0.5	0.25	up
uc007gww.2|Btg1	1	0.05	up
uc007gww.2|Btg1	1	0.25	up
uc007gww.2|Btg1	0.5	0.25	up
uc007gww.2|Btg1	0.5	0.05	up
uc008ztb.1|Mrps17	0.5	0.25	down
uc008ztb.1|Mrps17	0.5	0.05	down
uc009jqc.1|Il4ra	1	0.05	up
uc009jqc.1|Il4ra	1	0.25	up
uc009jqc.1|Il4ra	0.5	0.05	up
uc009jqc.1|Il4ra	0.5	0.25	up
uc008ikh.1|Stam	0.5	0.05	down
uc008ikh.1|Stam	0.5	0.25	down
uc011xgs.1|Gstt2	0.5	0.05	up
uc011xgs.1|Gstt2	0.5	0.25	up
uc011xgs.1|Gstt2	1	0.25	up
uc011xgs.1|Gstt2	1	0.05	up
uc007eai.1|Kctd3	0.5	0.25	down
uc007eai.1|Kctd3	0.5	0.05	down
uc009nza.2|Tomm20	0.5	0.25	down
uc009nza.2|Tomm20	0.5	0.05	down
uc007iig.1|Asb3	0.5	0.05	up
uc007iig.1|Asb3	0.5	0.25	up
uc057ajf.1|Coq7	1	0.05	down
uc057ajf.1|Coq7	1	0.25	down
uc057ajf.1|Coq7	0.5	0.25	down
uc057ajf.1|Coq7	0.5	0.05	down
uc007jhc.2|Usp22	0.5	0.25	up
uc007jhc.2|Usp22	0.5	0.05	up
uc009fvt.2|Ltbp4	1	0.05	up
uc009fvt.2|Ltbp4	1	0.25	up
uc009fvt.2|Ltbp4	0.5	0.05	up
uc009fvt.2|Ltbp4	0.5	0.25	up
uc008lsc.1|Bmf	1	0.05	up
uc008lsc.1|Bmf	1	0.25	up
uc008lsc.1|Bmf	0.5	0.05	up
uc008lsc.1|Bmf	0.5	0.25	up
uc008yjt.1|Aff1	0.5	0.05	up
uc008yjt.1|Aff1	0.5	0.25	up
uc007pfz.1|Crip1	0.5	0.25	up
uc007pfz.1|Crip1	0.5	0.05	up
uc007pfz.1|Crip1	1	0.05	up
uc007pfz.1|Crip1	1	0.25	up
uc007bit.2|Myl1	0.5	0.05	down
uc007bit.2|Myl1	0.5	0.25	down
uc007bit.2|Myl1	1	0.05	down
uc007bit.2|Myl1	1	0.25	down
uc007pje.3|Net1	0.5	0.25	up
uc007pje.3|Net1	0.5	0.05	up
uc007pje.3|Net1	1	0.25	up
uc007pje.3|Net1	1	0.05	up
uc009iqm.2|Xntrpc	0.5	0.25	up
uc009iqm.2|Xntrpc	0.5	0.05	up
uc009kdp.2|Adam12	1	0.05	down
uc009kdp.2|Adam12	1	0.25	down
uc009kdp.2|Adam12	0.5	0.05	down
uc009kdp.2|Adam12	0.5	0.25	down
uc009tmr.2|Ssr4	0.5	0.25	down
uc009tmr.2|Ssr4	0.5	0.05	down
uc009tmr.2|Ssr4	1	0.05	down
uc009tmr.2|Ssr4	1	0.25	down
uc009quy.1|Filip1	1	0.05	up
uc009quy.1|Filip1	1	0.25	up
uc009quy.1|Filip1	0.5	0.25	up
uc009quy.1|Filip1	0.5	0.05	up
uc007kam.2|Aspa	0.5	0.05	down
uc007kam.2|Aspa	0.5	0.25	down
uc007kam.2|Aspa	1	0.05	down
uc007kam.2|Aspa	1	0.25	down
uc008vae.2|Mecr	0.5	0.25	down
uc008vae.2|Mecr	0.5	0.05	down
uc008vae.2|Mecr	1	0.05	down
uc008vae.2|Mecr	1	0.25	down
uc012cmq.1|Zbtb46	0.5	0.25	up
uc012cmq.1|Zbtb46	0.5	0.05	up
uc012cmq.1|Zbtb46	1	0.05	up
uc012cmq.1|Zbtb46	1	0.25	up
uc008cso.1|Abcc10	0.5	0.25	down
uc008cso.1|Abcc10	0.5	0.05	down
uc012bad.1|Trappc8	0.5	0.05	down
uc012bad.1|Trappc8	0.5	0.25	down
uc012bad.1|Trappc8	1	0.25	down
uc012bad.1|Trappc8	1	0.05	down
uc007gtl.1|Ikbip	0.5	0.25	up
uc007gtl.1|Ikbip	0.5	0.05	up
uc007avs.2|Tpp2	0.5	0.05	down
uc007avs.2|Tpp2	0.5	0.25	down
uc007vkc.2|Dap	0.5	0.25	down
uc007vkc.2|Dap	0.5	0.05	down
uc007vkc.2|Dap	1	0.25	down
uc007vkc.2|Dap	1	0.05	down
uc009kbh.1|Pstk	0.5	0.05	down
uc009kbh.1|Pstk	0.5	0.25	down
uc008gct.1|Eif1ad	1	0.05	down
uc008gct.1|Eif1ad	1	0.25	down
uc008gct.1|Eif1ad	0.5	0.25	down
uc008gct.1|Eif1ad	0.5	0.05	down
uc012gmz.1|Trim67	0.5	0.25	down
uc012gmz.1|Trim67	0.5	0.05	down
uc012gmz.1|Trim67	1	0.25	down
uc012gmz.1|Trim67	1	0.05	down
uc009avm.2|Col1a2	0.5	0.05	up
uc009avm.2|Col1a2	0.5	0.25	up
uc009avm.2|Col1a2	1	0.05	up
uc009avm.2|Col1a2	1	0.25	up
uc007uvt.2|Commd6	0.5	0.05	down
uc007uvt.2|Commd6	0.5	0.25	down
uc007xkz.2|Rapgef3	1	0.25	up
uc007xkz.2|Rapgef3	1	0.05	up
uc007xkz.2|Rapgef3	0.5	0.25	up
uc007xkz.2|Rapgef3	0.5	0.05	up
